epoch,image_loss,text_loss,total_loss,seconds,peak_gpu_gib
89,0.18053145706653595,0.059874411672353745,0.24040587246418,24.531438074016478,16.538061141967773
90,0.1802002191543579,0.05968380719423294,0.23988407850265503,24.564661459007766,16.538061141967773
91,0.1794125884771347,0.05943508818745613,0.23884765803813934,24.563521293981466,16.538061141967773
92,0.17912575602531433,0.059325236827135086,0.23845097422599792,24.60010905994568,16.538061141967773
93,0.1785309612751007,0.059117089956998825,0.23764804005622864,24.66342087398516,16.538061141967773
94,0.1779632270336151,0.0590134896337986,0.23697669804096222,24.607082493952475,16.538061141967773
95,0.1771625131368637,0.05883527174592018,0.23599779605865479,24.55027315899497,16.538061141967773
96,0.1767023503780365,0.05857545882463455,0.23527784645557404,24.554933384002652,16.538061141967773
97,0.1762712299823761,0.05847092345356941,0.2347421944141388,24.5644650059985,16.538061141967773
98,0.17575272917747498,0.05822795256972313,0.2339806705713272,24.56440415000543,16.538061141967773
99,0.17502360045909882,0.05808337405323982,0.23310695588588715,24.59411642100895,16.538061141967773
100,0.17478297650814056,0.05794910341501236,0.23273208737373352,24.616461983008776,16.538061141967773
101,0.17401571571826935,0.057795241475105286,0.23181091248989105,24.628891633998137,16.538061141967773
102,0.17342686653137207,0.05761715769767761,0.2310439497232437,24.62149364798097,16.538061141967773
103,0.17320235073566437,0.057497404515743256,0.23069977760314941,24.621449952945113,16.538061141967773
104,0.17263327538967133,0.05733602121472359,0.2299693375825882,24.295152470993344,16.538061141967773
105,0.1724015176296234,0.05717705190181732,0.22957861423492432,23.695310420996975,16.538061141967773
106,0.17176277935504913,0.057046566158533096,0.2288093864917755,23.83085748803569,16.538061141967773
107,0.1712954193353653,0.056936196982860565,0.22823160886764526,23.69165078899823,16.538061141967773
108,0.17059653997421265,0.05674746632575989,0.22734399139881134,23.716627044021152,16.538061141967773
109,0.17012152075767517,0.05661861225962639,0.22674015164375305,23.719600152981002,16.538061141967773
110,0.16968640685081482,0.056468356400728226,0.22615471482276917,23.765634846000466,16.538061141967773
111,0.16913358867168427,0.05633510649204254,0.22546865046024323,23.804762543004472,16.538061141967773
112,0.1686526983976364,0.05629553645849228,0.2249481976032257,23.796736487012822,16.538061141967773
113,0.16843630373477936,0.05603635683655739,0.22447268664836884,23.778096321038902,16.538061141967773
114,0.16786900162696838,0.05593954771757126,0.22380849719047546,23.757725485949777,16.538061141967773
115,0.16759014129638672,0.055801160633563995,0.2233913540840149,23.77862852095859,16.538061141967773
116,0.1670101135969162,0.05567202717065811,0.22268210351467133,23.77680180297466,16.538061141967773
117,0.16650104522705078,0.055556513369083405,0.22205758094787598,23.78127462300472,16.538061141967773
118,0.16620169579982758,0.05549774318933487,0.22169941663742065,23.776538699981757,16.538061141967773
119,0.16562703251838684,0.05533304065465927,0.22096014022827148,23.787270841014106,16.538061141967773
120,0.16519032418727875,0.05519219487905502,0.22038252651691437,23.73171545000514,16.538061141967773
121,0.16487720608711243,0.055109698325395584,0.2199869006872177,23.678009944967926,16.538061141967773
122,0.16442511975765228,0.05497782304883003,0.21940290927886963,23.70919721701648,16.538061141967773
123,0.16415289044380188,0.05492546781897545,0.21907836198806763,23.694206412008498,16.538061141967773
124,0.16366304457187653,0.054783597588539124,0.21844665706157684,23.715028506994713,16.538061141967773
125,0.16323766112327576,0.05465357005596161,0.21789129078388214,23.747699711006135,16.538061141967773
126,0.16291284561157227,0.054551735520362854,0.21746456623077393,23.786654688010458,16.538061141967773
127,0.16237473487854004,0.05444422364234924,0.21681900322437286,23.787919082969893,16.538061141967773
128,0.16212289035320282,0.054343000054359436,0.21646589040756226,23.77168129698839,16.538061141967773
129,0.16162851452827454,0.05420926213264465,0.215837761759758,23.786362488986924,16.538061141967773
130,0.16136407852172852,0.05413622409105301,0.21550023555755615,23.752092355978675,16.538061141967773
131,0.16097722947597504,0.05407073348760605,0.21504797041416168,23.77449477801565,16.538061141967773
132,0.1606559157371521,0.053918223828077316,0.21457412838935852,23.77315111196367,16.538061141967773
133,0.16039039194583893,0.05385313928127289,0.21424353122711182,23.764979821047746,16.538061141967773
134,0.15971188247203827,0.05375809967517853,0.21347001194953918,23.792087958019692,16.538061141967773
135,0.1593227982521057,0.0536891408264637,0.2130119651556015,23.761413988948334,16.538061141967773
136,0.15932977199554443,0.05354268103837967,0.21287250518798828,23.769856000028085,16.538061141967773
137,0.1586971879005432,0.053461939096450806,0.21215912699699402,23.69219572696602,16.538061141967773
138,0.15871387720108032,0.05337854102253914,0.21209242939949036,23.704744291026145,16.538061141967773
139,0.15818555653095245,0.05331449210643768,0.21149997413158417,23.727004889049567,16.538061141967773
140,0.1578405797481537,0.05315692350268364,0.21099749207496643,23.693568659015,16.538061141967773
141,0.15747974812984467,0.05312183126807213,0.2106015831232071,23.71492793399375,16.538061141967773
142,0.15730968117713928,0.053108297288417816,0.21041804552078247,23.767243537004106,16.538061141967773
143,0.15671616792678833,0.052934326231479645,0.20965047180652618,23.777266509016044,16.538061141967773
144,0.1564960926771164,0.052833762019872665,0.20932984352111816,23.746426391007844,16.538061141967773
145,0.1561020314693451,0.052782438695430756,0.20888449251651764,23.698487881978508,16.538061141967773
146,0.15576757490634918,0.05271069332957268,0.20847824215888977,23.700259822013322,16.538061141967773
147,0.15552616119384766,0.05262487754225731,0.20815105736255646,23.70104228099808,16.538061141967773
148,0.15522246062755585,0.052528221160173416,0.20775067806243896,23.711551253974903,16.538061141967773
149,0.15482836961746216,0.05246708542108536,0.2072954773902893,23.733055965043604,16.538061141967773
150,0.1546069085597992,0.05242108926177025,0.20702798664569855,23.774564865976572,16.538061141967773
151,0.15423183143138885,0.05233398824930191,0.20656581223011017,23.778908938984387,16.538061141967773
152,0.15396040678024292,0.05224936828017235,0.20620977878570557,23.770856415037997,16.538061141967773
153,0.15364739298820496,0.052177298814058304,0.20582468807697296,23.68188015499618,16.538061141967773
154,0.15337620675563812,0.05209318920969963,0.20546939969062805,23.669382177002262,16.538061141967773
155,0.1531168818473816,0.05202173441648483,0.20513860881328583,23.673730089969467,16.538061141967773
156,0.15280543267726898,0.05196481943130493,0.2047702670097351,23.64563782903133,16.538061141967773
157,0.15269321203231812,0.05190523341298103,0.20459845662117004,23.65414381294977,16.538061141967773
158,0.15227821469306946,0.05184098705649376,0.20411920547485352,23.683104049006943,16.538061141967773
159,0.15189817547798157,0.05175719037652016,0.203655406832695,23.732676362036727,16.538061141967773
160,0.15180115401744843,0.05168185010552406,0.2034829705953598,23.7458754350082,16.538061141967773
161,0.1515081822872162,0.051611557602882385,0.20311973989009857,23.800021574948914,16.538061141967773
162,0.1512991040945053,0.05158821493387222,0.20288732647895813,23.827102078008465,16.538061141967773
163,0.15092939138412476,0.051498379558324814,0.20242777466773987,23.84149757999694,16.538061141967773
164,0.15076136589050293,0.05143243819475174,0.20219384133815765,23.855513966991566,16.538061141967773
165,0.15062077343463898,0.05138722062110901,0.20200802385807037,23.842798421974294,16.538061141967773
166,0.15029919147491455,0.051304373890161514,0.20160357654094696,23.832781545992475,16.538061141967773
167,0.15003839135169983,0.05125632509589195,0.2012947052717209,23.840878254035488,16.538061141967773
168,0.1497495472431183,0.05121706426143646,0.20096665620803833,23.869667230988853,16.538061141967773
169,0.14945629239082336,0.05111052095890045,0.2005668431520462,23.857379608030897,16.538061141967773
170,0.14924299716949463,0.051114678382873535,0.20035766065120697,23.85956668795552,16.538061141967773
171,0.14895597100257874,0.051036082208156586,0.19999197125434875,23.861297063995153,16.538061141967773
172,0.14886784553527832,0.05094881355762482,0.19981661438941956,23.864013378042728,16.538061141967773
173,0.14871758222579956,0.05092042312026024,0.19963808357715607,23.855510408000555,16.538061141967773
174,0.14824113249778748,0.050866659730672836,0.1991077959537506,23.85922439501155,16.538061141967773
175,0.14815518260002136,0.05079418420791626,0.19894936680793762,23.875450732011814,16.538061141967773
176,0.148061603307724,0.050750598311424255,0.19881221652030945,23.86231814196799,16.538061141967773
177,0.1478702425956726,0.05069762095808983,0.19856786727905273,23.848046708037145,16.538061141967773
178,0.14758825302124023,0.05065985023975372,0.19824807345867157,23.86471866298234,16.538061141967773
179,0.14746706187725067,0.050603728741407394,0.19807074964046478,23.877899574988987,16.538061141967773
180,0.14712682366371155,0.05054830387234688,0.19767510890960693,23.84560279600555,16.538061141967773
181,0.14688171446323395,0.05050280690193176,0.1973845213651657,23.784910069021862,16.538061141967773
182,0.14678223431110382,0.0504707396030426,0.19725292921066284,23.77994823397603,16.538061141967773
183,0.14638876914978027,0.05040860176086426,0.19679732620716095,23.84384081902681,16.538061141967773
184,0.1463737040758133,0.05038299411535263,0.19675667583942413,23.785318643029314,16.538061141967773
185,0.14623357355594635,0.05030802637338638,0.19654159247875214,23.79943421902135,16.538061141967773
186,0.14590610563755035,0.05027090385556221,0.19617699086666107,23.796898415952455,16.538061141967773
187,0.1457560807466507,0.050236303359270096,0.1959923952817917,23.77103706804337,16.538061141967773
188,0.14554555714130402,0.05016549676656723,0.19571104645729065,23.788181602023542,16.538061141967773
189,0.14541082084178925,0.050144631415605545,0.1955554485321045,23.8268586039776,16.538061141967773
190,0.14527957141399384,0.05008481815457344,0.19536441564559937,23.861469737021253,16.538061141967773
191,0.14509576559066772,0.05005105584859848,0.1951468139886856,23.881612269033212,16.538061141967773
192,0.1448913812637329,0.05000263452529907,0.19489403069019318,23.854751775972545,16.538061141967773
193,0.14474359154701233,0.0499662347137928,0.1947098821401596,23.85181849001674,16.538061141967773
194,0.1445516049861908,0.04993106797337532,0.19448265433311462,23.80967182200402,16.538061141967773
195,0.14447973668575287,0.049892161041498184,0.19437189400196075,23.698770824994426,16.538061141967773
196,0.1442750245332718,0.0498434454202652,0.1941184401512146,23.677202372986358,16.538061141967773
197,0.14410382509231567,0.04980795457959175,0.1939118653535843,23.69062947202474,16.538061141967773
198,0.1439322978258133,0.04978352040052414,0.19371575117111206,23.677275185007602,16.538061141967773
199,0.14386077225208282,0.04974578320980072,0.19360655546188354,23.707563119009137,16.538061141967773
200,0.14377175271511078,0.049703724682331085,0.19347545504570007,23.720960870035924,16.538061141967773
201,0.1435139924287796,0.04966637119650841,0.19318035244941711,23.76091081404593,16.538061141967773
202,0.14334307610988617,0.04965586215257645,0.1929989606142044,23.77442016999703,16.538061141967773
203,0.143225759267807,0.04960157722234726,0.1928272843360901,23.793196846963838,16.538061141967773
204,0.14303679764270782,0.04954684525728226,0.19258363544940948,23.797604288964067,16.538061141967773
205,0.14306218922138214,0.04953490197658539,0.19259706139564514,23.825505372020416,16.538061141967773
206,0.14276860654354095,0.04950505122542381,0.19227363169193268,23.87863384501543,16.538061141967773
207,0.14262402057647705,0.04947471618652344,0.1920987069606781,23.895645098004024,16.538061141967773
208,0.14253586530685425,0.04942796751856804,0.191963791847229,23.87932059902232,16.538061141967773
209,0.1424424797296524,0.04939675331115723,0.19183920323848724,23.8517420309945,16.538061141967773
210,0.14229585230350494,0.049366697669029236,0.1916625052690506,23.831401505041867,16.538061141967773
211,0.1421985924243927,0.0493338368833065,0.19153238832950592,23.860068388981745,16.538061141967773
212,0.14221687614917755,0.049312468618154526,0.19152940809726715,23.861139524029568,16.538061141967773
213,0.14195741713047028,0.049289770424366,0.19124718010425568,23.8420457339962,16.538061141967773
214,0.1418737918138504,0.049245402216911316,0.19111917912960052,23.82056774396915,16.538061141967773
215,0.14164824783802032,0.04922390356659889,0.19087211787700653,23.815267500001937,16.538061141967773
216,0.14167577028274536,0.04919085279107094,0.1908666044473648,23.791405806026887,16.538061141967773
217,0.14155089855194092,0.04917354881763458,0.19072438776493073,23.801227214979008,16.538061141967773
218,0.141236811876297,0.04914287105202675,0.19037964940071106,23.814554023963865,16.538061141967773
219,0.14118385314941406,0.04912382364273071,0.19030770659446716,23.82072806096403,16.538061141967773
220,0.14111948013305664,0.049090541899204254,0.19021008908748627,23.796734970004763,16.538061141967773
221,0.14110469818115234,0.04906576871871948,0.1901704967021942,23.79326643096283,16.538061141967773
222,0.14110082387924194,0.04904753342270851,0.19014830887317657,23.7910252790316,16.538061141967773
223,0.14088870584964752,0.04901157319545746,0.18990030884742737,23.778661962016486,16.538061141967773
224,0.140785813331604,0.04900513216853142,0.18979091942310333,23.816003638028633,16.538061141967773
225,0.14066115021705627,0.04896515607833862,0.1896263211965561,23.78999009699328,16.538061141967773
226,0.14073871076107025,0.04894005507230759,0.18967872858047485,23.78718847502023,16.538061141967773
227,0.14050818979740143,0.04892006143927574,0.18942826986312866,23.77054475498153,16.538061141967773
228,0.14039196074008942,0.04890028387308121,0.1892922967672348,23.721191425982397,16.538061141967773
229,0.14037659764289856,0.048878103494644165,0.18925471603870392,23.763547400012612,16.538061141967773
230,0.14023607969284058,0.04885786026716232,0.1890939325094223,23.799041750025935,16.538061141967773
231,0.14016130566596985,0.04884228855371475,0.1890036016702652,23.753545788000338,16.538061141967773
232,0.1401616334915161,0.04881012812256813,0.18897172808647156,23.772803690982983,16.538061141967773
233,0.14000864326953888,0.04879477247595787,0.18880338966846466,23.801001053012442,16.538061141967773
234,0.13992351293563843,0.04877138510346413,0.18869487941265106,23.865786383044906,16.538061141967773
235,0.13991044461727142,0.04875841364264488,0.1886688470840454,23.876142910972703,16.538061141967773
236,0.13981367647647858,0.048735588788986206,0.18854926526546478,23.874316830013413,16.538061141967773
237,0.13969406485557556,0.0487193688750267,0.18841348588466644,23.84539108799072,16.538061141967773
238,0.1395992934703827,0.04869788512587547,0.18829722702503204,23.852499878965318,16.538061141967773
239,0.13957557082176208,0.048683688044548035,0.1882593035697937,23.84107511700131,16.538061141967773
240,0.13960789144039154,0.04867210611701012,0.18828000128269196,23.813290061953012,16.538061141967773
241,0.13933981955051422,0.04865274205803871,0.18799252808094025,23.676253671990708,16.538061141967773
242,0.13933274149894714,0.048638805747032166,0.1879715472459793,23.660605672979727,16.538061141967773
243,0.13914217054843903,0.04861382767558098,0.1877559870481491,23.673258927999996,16.538061141967773
244,0.1393701732158661,0.04860866069793701,0.1879788041114807,23.70421232195804,16.538061141967773
245,0.13916251063346863,0.04858509078621864,0.18774765729904175,23.7329161480302,16.538061141967773
246,0.13909317553043365,0.048568785190582275,0.18766196072101593,23.756109088019002,16.538061141967773
247,0.13912880420684814,0.048560407012701035,0.1876891851425171,23.801507944997866,16.538061141967773
248,0.13904748857021332,0.04854503646492958,0.1875925362110138,23.864072584023234,16.538061141967773
249,0.13900533318519592,0.048534464091062546,0.18753981590270996,23.858778066991363,16.538061141967773
250,0.13886626064777374,0.048519283533096313,0.18738558888435364,23.854837904975284,16.538061141967773
251,0.13891996443271637,0.04850304126739502,0.187422975897789,23.836097771010827,16.538061141967773
252,0.13876789808273315,0.048490893095731735,0.18725880980491638,23.837332123017404,16.538061141967773
253,0.13873623311519623,0.04848138988018036,0.18721766769886017,23.855241929995827,16.538061141967773
254,0.13871686160564423,0.04847310483455658,0.18718993663787842,23.796150182024576,16.538061141967773
255,0.138605996966362,0.04845300316810608,0.18705898523330688,23.80368453101255,16.538061141967773
256,0.13863694667816162,0.04844534024596214,0.18708229064941406,23.823650475009345,16.538061141967773
257,0.1386219710111618,0.04843727871775627,0.18705925345420837,23.797417136956938,16.538061141967773
258,0.13858631253242493,0.048422232270240784,0.18700852990150452,23.8170631119865,16.538061141967773
259,0.1384792923927307,0.04841376096010208,0.18689313530921936,23.82631194201531,16.538061141967773
260,0.13850802183151245,0.04840456321835518,0.18691256642341614,23.799606874992605,16.538061141967773
261,0.13842622935771942,0.04839333891868591,0.18681956827640533,23.864344649016857,16.538061141967773
262,0.13845708966255188,0.048383768647909164,0.18684087693691254,23.888249506999273,16.538061141967773
263,0.13848459720611572,0.048378653824329376,0.1868632733821869,23.86052856297465,16.538061141967773
264,0.13840946555137634,0.04836936295032501,0.18677878379821777,23.842982928967103,16.538061141967773
265,0.13840030133724213,0.04836057871580124,0.18676088750362396,23.8179495499935,16.538061141967773
266,0.1384143829345703,0.04835169389843941,0.18676608800888062,23.828313963022083,16.538061141967773
267,0.13829363882541656,0.048344485461711884,0.18663816154003143,23.84927254798822,16.538061141967773
268,0.13823345303535461,0.04833903908729553,0.18657250702381134,23.8390042160172,16.538061141967773
269,0.13828979432582855,0.048330578953027725,0.18662036955356598,23.801049580972176,16.538061141967773
270,0.13831481337547302,0.04832201823592186,0.18663686513900757,23.757539115962572,16.538061141967773
271,0.13816916942596436,0.04831814020872116,0.18648725748062134,23.843181282980368,16.538061141967773
272,0.13815978169441223,0.048311103135347366,0.1864708662033081,23.839611345960293,16.538061141967773
273,0.1382344514131546,0.048303596675395966,0.1865379959344864,23.845436306961346,16.538061141967773
274,0.13807271420955658,0.048300325870513916,0.1863730400800705,23.85302015801426,16.538061141967773
275,0.1379932463169098,0.04829475283622742,0.186287984251976,23.854387201019563,16.538061141967773
276,0.13806293904781342,0.04828783869743347,0.18635083734989166,23.81611063098535,16.538061141967773
277,0.13801302015781403,0.04828232154250145,0.18629537522792816,23.815382472996134,16.538061141967773
278,0.13812442123889923,0.04827794060111046,0.1864023357629776,23.786231826001313,16.538061141967773
279,0.13798189163208008,0.04827413707971573,0.1862560510635376,23.79814125102712,16.538061141967773
280,0.13804753124713898,0.04826877638697624,0.18631628155708313,23.831617349991575,16.538061141967773
281,0.13802313804626465,0.048266030848026276,0.18628916144371033,23.820580891042482,16.538061141967773
282,0.1378949135541916,0.048262353986501694,0.1861572563648224,23.885267710022163,16.538061141967773
283,0.13794371485710144,0.048258230090141296,0.18620193004608154,23.888307827000972,16.538061141967773
284,0.13793954253196716,0.048254627734422684,0.18619415163993835,23.866968904971145,16.538061141967773
285,0.13792921602725983,0.048251111060380936,0.18618029356002808,23.878962003043853,16.538061141967773
286,0.1379459947347641,0.04824871942400932,0.1861947476863861,23.880564541032072,16.538061141967773
287,0.1379547417163849,0.048246633261442184,0.18620139360427856,23.87580955796875,16.538061141967773
288,0.13796377182006836,0.048243675380945206,0.18620745837688446,23.885554094973486,16.538061141967773
289,0.13794752955436707,0.048241257667541504,0.18618878722190857,23.886619200988207,16.538061141967773
290,0.1378968507051468,0.04823939874768257,0.18613626062870026,23.86679526604712,16.538061141967773
291,0.13780684769153595,0.04823680594563484,0.18604369461536407,23.872018941037823,16.538061141967773
292,0.13784006237983704,0.04823537543416023,0.18607543408870697,23.87162912101485,16.538061141967773
293,0.1379750370979309,0.04823374003171921,0.1862087845802307,23.886490018980112,16.538061141967773
294,0.1379300355911255,0.048232246190309525,0.1861623227596283,23.87077501701424,16.538061141967773
295,0.1379389613866806,0.04823022335767746,0.18616920709609985,23.872567207028624,16.538061141967773
296,0.13782326877117157,0.048229340463876724,0.1860525757074356,23.872934015991632,16.538061141967773
297,0.13787662982940674,0.04822789877653122,0.18610455095767975,23.866060052008834,16.538061141967773
298,0.1377841830253601,0.048227425664663315,0.18601161241531372,23.838517934957054,16.538061141967773
299,0.13793353736400604,0.0482260063290596,0.18615959584712982,23.86191218602471,16.538061141967773
300,0.13796520233154297,0.048226166516542435,0.1861913800239563,23.868265053955838,16.538061141967773
